tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,favorites,retweets,jpg_url,img_num,first_prediction,first_confidence,first_dog,second_prediction,second_confidence,second_dog,third_prediction,third_confidence,third_dog
8.855289432054702e+17,2017-07-13 15:58:47+00:00,Twitter for iPhone,This is Maisey She fell asleep mid excavation Happens to the best of us 13 10 would pat noggin approvingly https t co tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,None,None,None,None,36689,6683,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True
8.851676198836388e+17,2017-07-12 16:03:00+00:00,Twitter for iPhone,Here we have a corgi undercover as a malamute Pawbably doing important investigative work Zero control over tongue happenings 13 10 https t co 44ItaMubBf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,None,None,None,None,None,22367,4556,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True
8.844418053827174e+17,2017-07-10 15:58:53+00:00,Twitter for iPhone,I present to you Pup in Hat Pup in Hat is great for all occasions Extremely versatile Compact as h ck 14 10 IG itselizabethgales https t co vvBOcC2VdC,https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,None,None,None,None,27478,5856,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True
8.831178360460861e+17,2017-07-07 00:17:54+00:00,Twitter for iPhone,Please only send dogs We don t rate mechanics no matter how h ckin good Thank you 13 10 would sneak a pat https t co Se5fZ9wp5E,"https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,None,None,None,None,37914,6949,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,True,Labrador_retriever,0.045947900000000014,True,kuvasz,0.00247094,True
8.827626945117348e+17,2017-07-06 00:46:41+00:00,Twitter for iPhone,This is Gus He s quite the cheeky pupper Already perfected the disinterested wink 12 10 would let steal my girl https t co D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,None,None,pupper,None,28903,5134,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.015579399999999997,True
8.826272703216026e+17,2017-07-05 15:48:34+00:00,Twitter for iPhone,This is Stanley He has his first swim lesson today Doggle straps adjusted Ready to go 13 10 Phelps is nervous IG stanleythe_corgi https t co Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,None,None,None,None,28382,6342,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True
8.822681101993697e+17,2017-07-04 16:01:23+00:00,Twitter for iPhone,This is Alfy You re witnessing his first watermelon experience I think it was a success 13 10 happy 4th Alfy https t co fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,None,None,None,None,45880,12118,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,True,Labrador_retriever,0.0989849,True,cocker_spaniel,0.0171995,True
8.816665953445356e+17,2017-07-03 00:11:11+00:00,Twitter for iPhone,This is Gary He couldn t miss this puppertunity for a selfie Flawless focusing skills 13 10 would boop intensely https t co 7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,None,None,None,None,51522,11099,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_hound,0.25000300000000003,True,golden_retriever,0.16073900000000002,True
8.804658323668132e+17,2017-06-29 16:39:47+00:00,Twitter for iPhone,This is Bella She had her first beach experience this morning Complete success 12 10 would perform a sandy boop https t co 4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,None,None,None,None,29075,6546,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True
8.798624647159276e+17,2017-06-28 00:42:13+00:00,Twitter for iPhone,This is Romeo He would like to do an entrance Requesting your immediate assistance 13 10 https t co Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,None,None,None,None,22667,3642,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True
8.780576130401157e+17,2017-06-23 01:10:23+00:00,Twitter for iPhone,This is Emmy She was adopted today Massive round of pupplause for Emmy and her new family 14 10 for all involved https t co cwtWnHMVpe,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,None,None,None,None,42876,7181,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,Boston_bull,0.07879939999999999,True,toy_terrier,0.0152434,True
8.777364723291914e+17,2017-06-22 03:54:17+00:00,Twitter for iPhone,This is Aja She was just told she s a good dog Suspicions confirmed 13 10 would tell again https t co lsPyyAiF1r,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,10,Aja,None,None,None,None,71144,17300,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True
8.776111728322273e+17,2017-06-21 19:36:23+00:00,Twitter for iPhone,RT rachel2195 dog_rates the boyfriend and his soaking wet pupper h cking love his new hat 14 10 https t co dJx4Gzc50G,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",14,10,None,None,None,pupper,None,0,83,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.364729,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True
8.772018374259261e+17,2017-06-20 16:29:50+00:00,Twitter for iPhone,This is Nelly He graduated with his dogtorate today Wants to know if you re proud of him 12 10 would give congratulatory boop https t co 4g4cfj3P4Y,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12,10,Nelly,None,None,None,None,27755,5880,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True
8.764840539098726e+17,2017-06-18 16:57:37+00:00,Twitter for iPhone,This is Benedict He wants to thank you for this delightful urban walk Hopes you know he loves you 13 10 super duper good boy https t co 26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13,10,Benedict,None,None,None,None,19163,2511,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True
8.761202751961702e+17,2017-06-17 16:52:05+00:00,Twitter for iPhone,Meet Venti a seemingly caffeinated puppoccino She was just informed the weekend would include walks pats and scritches 13 10 much excite https t co ejExJFq3ek,https://twitter.com/dog_rates/status/876120275196170240/photo/1,13,10,Venti,None,None,None,None,28490,4903,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
8.757477678675231e+17,2017-06-16 16:11:53+00:00,Twitter for iPhone,This is Goose He s a womanizer Cheeky as h ck but also deep Tongue slip game on another level 13 10 will steal your girl https t co V2WlACRJCN,https://twitter.com/dog_rates/status/875747767867523072/photo/1,13,10,Goose,None,None,None,None,25773,4497,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True
8.750212112515973e+17,2017-06-14 16:04:48+00:00,Twitter for iPhone,Guys please stop sending pictures without any dogs in th oh never mind hello excuse me sir 12 10 stealthy as h ck https t co brCQoqc8AW,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12,10,None,None,None,None,None,26022,4922,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460382,True
8.746800970551788e+17,2017-06-13 17:29:20+00:00,Twitter for iPhone,Meet Cash He hath acquired a stick A very good stick tbh 12 10 would pat head approvingly https t co lZhtizkURD,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12,10,Cash,None,None,None,None,28439,4875,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470691,True,beagle,0.0360071,True
8.742967835806638e+17,2017-06-12 16:06:11+00:00,Twitter for iPhone,This is Jed He may be the fanciest pupper in the game right now Knows it too 13 10 would sign modeling contract https t co 0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,13,10,Jed,None,None,pupper,None,26651,4308,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,True,miniature_poodle,0.277191,True,toy_poodle,0.157402,True
8.740575629368115e+17,2017-06-12 00:15:36+00:00,Twitter for iPhone,I can t believe this keeps happening This is a birb taking a bath We only rate dogs Please only send dogs Thank you 12 10 https t co pwY9PQhtP2,https://twitter.com/dog_rates/status/874057562936811520/photo/1,12,10,None,None,None,None,None,23134,4125,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True
8.732137756329779e+17,2017-06-09 16:22:42+00:00,Twitter for iPhone,This is Sierra She s one precious pupper Absolute 12 10 Been in and out of ICU her whole life Help Sierra below https t co Xp01EU3qyD https t co V5lkvrGLdQ,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierra,None,None,pupper,None,7467,1667,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
8.729671041477632e+17,2017-06-09 00:02:31+00:00,Twitter for iPhone,Here s a very large dog He has a date later Politely asked this water person to check if his breath is bad 12 10 good to go doggo https t co EMYIdoblMR,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12,10,None,doggo,None,None,None,28031,5669,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
8.728206835412378e+17,2017-06-08 14:20:41+00:00,Twitter for iPhone,Here are my favorite dogsatpollingstations Most voted for a more consistent walking schedule and to increase daily pats tenfold All 13 10 https t co 17FVMl4VZ5,"https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",13,10,None,None,None,None,None,15029,3884,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True
8.726208048440033e+17,2017-06-08 01:06:27+00:00,Twitter for iPhone,This is Monkey She s supporting owners everywhere with her fancy PrideMonth bandana 13 10 love is love is love https t co lUcpnZDPz9,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13,10,Monkey,None,None,None,None,21309,3911,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True
8.724869791617966e+17,2017-06-07 16:14:40+00:00,Twitter for iPhone,We Only Rate Dogs Do not send in other things like this fluffy floor shark clearly ready to attack Get it together guys 12 10 https t co BZHiKx3FpQ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12,10,None,None,None,None,None,41606,9429,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,True,Cardigan,0.0377212,True,Chihuahua,0.0119667,True
8.703740492806636e+17,2017-06-01 20:18:38+00:00,Twitter for iPhone,This is Zoey She really likes the planet Would hate to see willful ignorance and the denial of fairly elemental science destroy it 13 10 https t co T1xlgaPujm,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13,10,Zoey,None,None,None,None,85011,27680,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True
8.697724208817562e+17,2017-05-31 04:27:59+00:00,Twitter for iPhone,This is Dewey pronounced covfefe He s having a good walk Arguably the best walk 13 10 would snug softly https t co HciEaJkC4D,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,None,None,None,None,43710,10663,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True
8.692279934110515e+17,2017-05-29 16:24:37+00:00,Twitter for iPhone,This is Gizmo His favorite thing is standing pupright like a hooman Sneaky tongue slip status achieved 13 10 would boop well https t co IoR3n1fiiQ,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13,10,Gizmo,None,None,None,None,21112,4023,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True
8.686224954436321e+17,2017-05-28 00:18:35+00:00,Twitter for iPhone,Here s a h ckin peaceful boy Unbothered by the comings and goings 13 10 please reveal your wise ways https t co yeaH8Ej5eM,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13,10,None,None,None,None,None,28295,6275,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True
8.679004954106716e+17,2017-05-26 00:29:37+00:00,Twitter for iPhone,Unbelievable We only rate dogs Please don t send in non canines like the I from Pixar s opening credits Thank you 12 10 https t co JMhDNv5wXZ,https://twitter.com/dog_rates/status/867900495410671616/photo/1,12,10,None,None,None,None,None,24964,4439,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True
8.666868248270684e+17,2017-05-22 16:06:55+00:00,Twitter for iPhone,This is Lili She can t believe you betrayed her with bath time Never looking you in the eye again 12 10 would puppologize profusely https t co 9b9J46E86Z,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12,10,Lili,None,None,None,None,20070,3727,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,True,groenendael,0.30640700000000004,True,curly-coated_retriever,0.0613141,True
8.657181538584945e+17,2017-05-19 23:57:46+00:00,Twitter for iPhone,Meet Boomer He s just checking pup on you Hopes you had a good day If not he hopes he made it better 13 10 extremely good boy https t co pozUoHLkGg,https://twitter.com/dog_rates/status/865718153858494464/photo/1,13,10,Boomer,None,None,None,None,26640,6008,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True
8.653593938686648e+17,2017-05-19 00:12:11+00:00,Twitter for iPhone,This is Sammy Her tongue ejects without warning sometimes It s a serious condition Needs a hefty dose from a BlepiPen 13 10 https t co g20EmqK7vc,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13,10,Sammy,None,None,None,None,27530,5384,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True
8.650067310922957e+17,2017-05-18 00:50:50+00:00,Twitter for iPhone,This is Nelly He really hopes you like his Hawaiian shirt He already tore the tags off 13 10 h ck of a puppurchase https t co LbkG5CiM7o,https://twitter.com/dog_rates/status/865006731092295680/photo/1,13,10,Nelly,None,None,None,None,29063,8209,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True
8.642795686639288e+17,2017-05-16 00:41:21+00:00,Twitter for iPhone,This is Meatball He doing what s known in the industry as a mid strut mlem H ckin fancy boy 12 10 I d do anything for Meatball https t co S2HdmFFPck,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12,10,Meatball,None,None,None,None,15195,3266,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True
8.641973983646474e+17,2017-05-15 19:14:50+00:00,Twitter for iPhone,This is Paisley She ate a flower just to prove she could Savage af 13 10 would pet so well https t co cPq9fYvkzr,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13,10,Paisley,None,None,None,None,31459,9616,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True
8.630624715311677e+17,2017-05-12 16:05:02+00:00,Twitter for iPhone,Say hello to Quinn She s quite the goofball Not even a year old Confirmed 13 10 but she really needs your help https t co MOBkQnyHib https t co EsOB4rLEKt,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,Quinn,None,None,None,None,8945,2687,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True
8.628313715632742e+17,2017-05-12 00:46:44+00:00,Twitter for iPhone,This is Zooey She s the world s biggest fan of illiterate delivery people 13 10 not your fault they don t listen Zooey https t co ixOFQ1tfqE,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13,10,Zooey,None,None,None,None,20011,5457,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.123536,True
8.613838976570368e+17,2017-05-08 00:54:59+00:00,Twitter for iPhone,This is Hobbes He s never seen bubbles before 13 10 deep breaths buddy https t co QFRlbZw4Z1,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13,10,Hobbes,None,None,None,None,37744,11528,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True
8.605245051643945e+17,2017-05-05 16:00:04+00:00,Twitter for iPhone,This is Carl He likes to dance Doesn t care what you think about it 13 10 h ckin confident pup https t co C2zHcNIu4I,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13,10,Carl,None,None,None,None,24678,5698,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,True,toy_poodle,0.235193,True,Lakeland_terrier,0.08795069999999999,True
8.584716350111539e+17,2017-04-30 00:02:42+00:00,Twitter for iPhone,This is Sophie She just arrived Used pawority shipping Speedy as h ck delivery 13 10 would carefully assemble https t co 8jOC4zhNxy,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,Sophie,None,None,None,None,22640,5271,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True
8.579899903573565e+17,2017-04-28 16:08:49+00:00,Twitter for iPhone,This is Rosie She was just informed of the walk that s about to happen Knows there are many a stick along the way 12 10 such excite https t co sOl7cFaP5X,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,Rosie,None,None,None,None,16952,2812,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True
8.577464080567296e+17,2017-04-28 00:00:54+00:00,Twitter for iPhone,Meet Thor He doesn t have finals because he s a dog but is pupset you have finals Just wants to play 13 10 would abandon education for https t co 7IFn3rkJai,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,Thor,None,None,None,None,36021,11524,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832,True,beagle,0.043513,True,golden_retriever,0.0233588,True
